,Tau,PC.O.32.2,X4.8.12.15.18.eicosapentaenoic.acid,X28.6.10Z.13Z.16Z.19Z.22Z.25Z.,GABA,LPC.O.18.0,Glu,X6Z.9Z.12Z.15Z.18Z.tetracosapentaenoic.acid,LPE.O.18.1,DGCC.16.0_22.6,Arachidonic.acid,ST.29.2.O5.3,SL.10.0.O.16.0.O
edf9caa0e3661a6de5e8ec54923e2827,0.879092163,0.21759707,-0.139262125,0.304635898,-0.365563078,-0.27852425,0.705014507,-0.574456265,-0.365563078,-0.174077656,-0.59186403,0.113150476,0.034815531
46e5f55b6c19edfa651a98ffb4eb5be2,0.12780193,0.146059349,-0.346890953,-0.25560386,0.164316767,-0.365148372,-0.054772256,-0.712039325,-0.456435465,-0.146059349,-0.63900965,-0.346890953,-0.748554162
68e432bfa7f12caae8f3be3a0ab4537a,0.06780635,0.644160328,0.288176989,0.254273814,0.084757938,0.06780635,0.101709526,-0.525499215,0.135612701,0.627208741,-0.169515876,0.288176989,0.050854763
f218ae990ce16601ae9d70d405242896,0.548344616,0.731126155,0.252412601,0.391674726,-0.121854359,0.008703883,0.417786374,-0.792053335,-0.026111648,0.417786374,-0.391674726,0.313339781,-0.052223297
4dac875185f61e84da283bc97007f9f4,0.208893187,0.687606741,0.487417437,0.765941686,-0.069631062,0,0.365563078,-0.226300953,0.252412601,0.339451429,-0.026111648,0.739830038,0.557048499
89d842cbe4ebb6a62ffa125709d86dee,0.06846532,0.342326598,0.228217732,-0.022821773,0.182574186,0.182574186,-0.045643546,-0.319504825,0.091287093,0.593366104,-0.022821773,0.06846532,-0.045643546
5fdd368bbfc645a2ee07666f3dae3707,0.128719181,0.465369345,-0.059408853,-0.029704426,-0.099014754,-0.029704426,-0.049507377,-0.58418705,-0.118817705,0.504975247,-0.297044263,-0.009901475,-0.188128033
30175b1a75194271637ff964b4821ccf,0.346890953,0.529465139,-0.018257419,0.073029674,-0.054772256,-0.091287093,0.164316767,-0.766811581,-0.182574186,0.401663209,-0.474692883,0.036514837,-0.25560386
41ef0552657b5fd85a160975364f17b8,0.565752382,0.696310624,0.235004836,0.37426696,-0.104446594,-0.008703883,0.452601905,-0.8094611,-0.043519414,0.348155312,-0.426490257,0.27852425,-0.104446594
7825b19c7035e2faa0eabd172dde37ba,0.386157542,0.643595903,-0.009901475,0.495073771,-0.633694428,-0.128719181,0.366354591,-0.554482624,-0.039605902,0.019802951,-0.287142787,0.316847214,0.069310328
fc6fad425275d02298c759286ce506f4,-0.547722558,-0.387970145,0.159752413,0.022821773,0.273861279,0.479257238,-0.296683052,0.730296743,0.524900784,-0.159752413,0.342326598,0.228217732,0.342326598
4c9a79ee12898ef360cec15c9fbe6411,0.922611577,0.452601905,0.313339781,0.539640733,-0.339451429,-0.200189304,0.905203811,-0.470009671,-0.139262125,0.174077656,-0.174077656,0.322043664,0.365563078
bcbb28f1acd467f114e3a0347a4ca9f6,0.34655164,0.297044263,-0.277241312,0.257438361,-0.495073771,0.009901475,0.079211803,-0.366354591,-0.128719181,-0.079211803,-0.465369345,0.23763541,0.039605902
72fbeb4e4edbed7a56325d432a6a76ea,-0.410791918,0,0,-0.547722558,0.273861279,0.273861279,-0.410791918,-0.136930639,0.136930639,0.547722558,0.136930639,-0.410791918,-0.410791918
34e26cbc5605a9110d8b7fb1139151e7,0.273861279,-0.547722558,-0.136930639,-0.410791918,-0.136930639,-0.273861279,0.410791918,0.273861279,-0.273861279,0,0.273861279,-0.547722558,0.136930639
